energy,tempo,danceability,loudness,liveness,valence,instrumentalness,speechiness,acousticness,track_popularity,track_name,track_artist,track_album_name,track_album_release_date,playlist_genre,playlist_subgenre,mode,key
0.622,138.054,0.794,-10.931,0.225,0.658,0.0,0.311,0.315,48,#skeptacore pt.2,"Ryder, Skepta",48 Hours,2023-11-24,hip-hop,grime,1.0,6.0
0.785,137.056,0.86,-4.633,0.0603,0.856,0.0,0.218,0.0348,40,Eyes on Me,Skepta,All In,2021-07-30,hip-hop,grime,1.0,8.0
0.882,140.029,0.865,-6.341,0.134,0.719,0.00037,0.196,0.116,38,Trenches,"Duke & Jones, Flowdan",Trenches,2021-08-13,hip-hop,grime,0.0,1.0
0.74,135.026,0.767,-11.585,0.242,0.946,8.4e-05,0.109,0.0724,37,Young Money,LZee,Young Money,2023-05-19,hip-hop,grime,0.0,9.0
0.613,140.434,0.563,-10.245,0.106,0.42,0.0,0.393,0.813,37,Iniesta Flow,"namesbliss, scruz",Iniesta Flow,2023-07-21,hip-hop,grime,0.0,10.0
0.922,140.009,0.708,-2.978,0.395,0.669,0.0,0.171,0.0439,34,Knock Your Block Off,"Jme, Giggs",Grime MC,2020-06-01,hip-hop,grime,0.0,10.0
0.798,140.198,0.713,-5.072,0.331,0.655,0.0,0.298,0.00452,28,Energy Gang,"D Double E, Sir Spyro",Energy Gang,2024-06-07,hip-hop,grime,1.0,0.0
0.754,140.04,0.751,-3.677,0.0921,0.508,0.0,0.282,0.125,34,Stuttering,"P Money, Silencer, Chip, Dizzee Rascal, D Double E",Untraditional EP,2021-10-01,hip-hop,grime,1.0,1.0
0.708,90.999,0.652,-6.616,0.0813,0.859,0.0,0.321,0.055,19,MYWAY!,"ROMderful, KayFaraway",MYWAY!,2024-07-06,hip-hop,grime,0.0,6.0
0.805,140.023,0.625,-7.213,0.656,0.647,0.34,0.244,0.00649,34,VEX,slowthai,TYRON,2021-02-12,hip-hop,grime,1.0,7.0
0.595,90.328,0.789,-7.188,0.113,0.406,0.0,0.499,0.052,33,Hurdy Gurdy,"Big Narstie, Sir Spyro",Hurdy Gurdy,2020-10-23,hip-hop,grime,1.0,4.0
0.811,171.723,0.435,-2.969,0.0861,0.487,0.0,0.243,0.0659,25,Who's Dat,"Silencer, Lil ambush, Lil Shakz, YaroAlways, Kai Nero, Shakes",Who's Dat,2024-07-05,hip-hop,grime,1.0,1.0
0.722,141.999,0.891,-8.2,0.164,0.395,6.34e-06,0.286,0.0145,33,Tekky,"Chip, Frisco, K-Trap, Krept",Tekky,2023-04-27,hip-hop,grime,1.0,1.0
0.604,135.144,0.898,-4.184,0.0876,0.492,8.91e-05,0.377,0.0413,32,Quest For Coin II,"Ezra Collective, Jme, Swindle",Quest for Coin II,2020-11-17,hip-hop,grime,1.0,1.0
0.891,138.878,0.395,-9.04,0.4,0.612,0.00337,0.138,0.0126,17,LEON EDWARDS,"Snowy, LVNDLXRD",LEON EDWARDS,2024-07-26,hip-hop,grime,1.0,0.0
0.733,139.969,0.839,-5.36,0.11,0.633,0.0,0.35,0.063,32,On Top,Jaykae,On Top,2020-04-02,hip-hop,grime,0.0,6.0
0.607,140.043,0.678,-5.331,0.354,0.756,0.85,0.0489,0.0751,16,Circles24,Preditah,Circles24,2024-03-29,hip-hop,grime,1.0,11.0
0.634,139.975,0.824,-8.894,0.12,0.229,0.0,0.164,0.0193,33,This Year,"P Money, Silencer, Tobi",This Year,2021-03-19,hip-hop,grime,1.0,2.0
0.832,135.835,0.673,-7.273,0.0926,0.73,2.85e-05,0.316,0.137,17,Shake It,Trillary Banks,Shake It,2024-08-04,hip-hop,grime,0.0,4.0
0.645,128.023,0.663,-7.977,0.166,0.394,0.0,0.398,0.443,31,IC3 (feat. Skepta) - Single Version,"Ghetts, Skepta",IC3 (feat. Skepta),2020-10-07,hip-hop,grime,1.0,8.0
0.68,144.006,0.85,-6.18,0.0964,0.694,0.0,0.338,0.732,55,Loading,Central Cee,Loading,2020-10-22,hip-hop,drill,0.0,3.0
0.471,140.969,0.863,-9.545,0.121,0.644,0.0,0.478,0.251,59,Keisha & Becky - Remix,"Russ Millions, Tion Wayne, Aitch, Swarmz, Sav'o, JAY1",Keisha & Becky (Remix),2019-04-11,hip-hop,drill,1.0,6.0
0.825,143.062,0.746,-4.457,0.365,0.904,0.0,0.0435,0.192,42,Obsessed With You,Central Cee,"Eurovision (feat. Rondodasosa, Baby Gang, A2 Anti, Morad, Beny Jr, Ashe 22 & Freeze corleone)",2022-02-23,hip-hop,drill,1.0,3.0
0.75,141.176,0.807,-4.396,0.164,0.961,0.0,0.237,0.17,44,Je M'appelle,Benzz,Rap Gym Drip,2023-07-26,hip-hop,drill,1.0,11.0
0.519,140.013,0.871,-6.549,0.0869,0.532,8.14e-06,0.258,0.313,57,Clash (feat. Stormzy),"Dave, Stormzy",Clash (feat. Stormzy),2021-07-08,hip-hop,drill,1.0,2.0
0.71,147.171,0.8,-6.403,0.339,0.795,0.0,0.295,0.463,52,Commitment Issues,Central Cee,Commitment Issues,2021-02-11,hip-hop,drill,0.0,5.0
0.807,140.045,0.725,-4.332,0.462,0.848,0.0,0.315,0.352,55,Oliver Twist,ArrDee,Oliver Twist,2021-06-03,hip-hop,drill,1.0,11.0
0.792,142.965,0.855,-4.949,0.17,0.623,0.0,0.143,0.552,61,6 For 6,Central Cee,Wild West,2021-03-12,hip-hop,drill,1.0,2.0
0.666,145.066,0.821,-7.237,0.319,0.739,0.0,0.342,0.0954,58,I Dunno (feat. Dutchavelli & Stormzy),"Tion Wayne, dutchavelli, Stormzy",I Dunno (feat. Dutchavelli & Stormzy),2020-05-29,hip-hop,drill,1.0,1.0
0.766,144.105,0.816,-4.759,0.0943,0.349,3.34e-05,0.31,0.192,40,Only If You Knew,dutchavelli,Only If You Knew,2020-08-07,hip-hop,drill,1.0,1.0
0.713,143.052,0.723,-6.879,0.513,0.803,0.0,0.241,0.495,54,Flowers (Say My Name),ArrDee,Flowers (Say My Name),2021-11-04,hip-hop,drill,0.0,2.0
0.569,77.052,0.767,-6.805,0.109,0.524,1.45e-05,0.216,0.00988,55,Ain't It Different (feat. AJ Tracey & Stormzy),"Headie One, AJ Tracey, Stormzy",Ain't It Different (feat. AJ Tracey & Stormzy),2020-08-20,hip-hop,drill,0.0,4.0
0.481,140.122,0.813,-6.71,0.0931,0.842,0.0,0.231,0.217,59,Coming for You (feat. A1 x J1),"SwitchOTR, A1 x J1",Coming for You (feat. A1 x J1),2021-10-29,hip-hop,drill,1.0,1.0
0.419,140.012,0.877,-14.419,0.12,0.255,0.0,0.512,0.0837,56,TPL x Fumez The Engineer - Plugged In Freestyle,"Fumez The Engineer, OTP, BM, BM X MINI",TPL x Fumez The Engineer - Plugged In Freestyle,2020-10-01,hip-hop,drill,0.0,10.0
0.62,139.927,0.811,-4.82,0.211,0.638,0.0,0.43,0.1,48,Wow,Tion Wayne,Wow,2021-06-03,hip-hop,drill,0.0,10.0
0.826,146.95,0.68,-2.561,0.254,0.804,0.0,0.27,0.562,56,Only You Freestyle,"Headie One, Drake",Only You Freestyle,2020-07-20,hip-hop,drill,1.0,5.0
0.596,150.035,0.848,-8.043,0.0853,0.793,0.0,0.235,0.5,63,Darling,D-Block Europe,PTSD,2019-09-27,hip-hop,drill,0.0,2.0
0.93,139.995,0.81,-5.857,0.0796,0.936,3.32e-06,0.294,0.398,56,Big Shark,Russ Millions,Big Shark,2021-07-01,hip-hop,drill,0.0,10.0
0.621,124.015,0.892,-7.67,0.109,0.638,0.0,0.0949,0.496,63,Streatham,Dave,PSYCHODRAMA,2019-03-08,hip-hop,drill,1.0,2.0
0.673,142.031,0.855,-7.58,0.385,0.66,0.0,0.373,0.45,51,AirForce,DigDat,AirForce,2018-11-09,hip-hop,drill,1.0,1.0
0.803,140.994,0.759,-6.77,0.362,0.895,0.0,0.277,0.413,59,Reggae & Calypso (Russ Millions x Buni x YV),"Russ Millions, Buni, YV",One Of A Kind Music Presents: Reggae & Calypso (Russ Millions x Buni x YV),2022-02-10,hip-hop,drill,0.0,1.0
0.672,145.014,0.773,-5.885,0.0851,0.624,0.0,0.225,0.522,38,Khabib,Central Cee,"Eurovision (feat. Rondodasosa, Baby Gang, A2 Anti, Morad, Beny Jr, Ashe 22 & Freeze corleone)",2022-02-23,hip-hop,drill,0.0,4.0
0.616,143.176,0.826,-7.3,0.0601,0.782,0.0,0.394,0.313,54,Ungrateful,Central Cee,23,2022-02-25,hip-hop,drill,1.0,2.0
0.738,141.067,0.875,-6.205,0.393,0.659,0.000119,0.332,0.492,54,6:30,Russ Millions,6:30,2021-10-07,hip-hop,drill,1.0,8.0
0.651,127.054,0.66,-6.306,0.456,0.161,0.84,0.0691,0.000244,40,Thula Moya Wami,Mr Thela,Thula Moya Wami,2024-09-13,afrobeats,gqom,1.0,1.0
0.66,127.008,0.795,-11.93,0.177,0.489,0.0456,0.0399,0.173,11,Izinto Zam,"Jabs CPT, Sangzin",Izinto Zam,2024-05-22,afrobeats,gqom,0.0,6.0
0.852,122.035,0.751,-8.238,0.454,0.413,0.00662,0.0456,0.0469,38,Buya Nini,"Mr Thela, Peace",Buya Nini,2024-05-03,afrobeats,gqom,0.0,10.0
0.722,125.018,0.685,-7.223,0.0696,0.516,0.108,0.0349,0.0017,11,Street Fighter,Assertive Fam,Chilled Rhythms,2024-05-01,afrobeats,gqom,0.0,1.0
0.783,120.02,0.718,-7.71,0.103,0.344,0.763,0.0322,0.000912,33,Oh My Sax,"Cairo CPT, Don Vino",Oh My Sax,2024-03-22,afrobeats,gqom,1.0,2.0
0.5,121.999,0.843,-10.155,0.112,0.189,0.799,0.0435,0.0258,49,FOMO,"Goldmax, Dlala Thukzin, Funky Qla, Zee Nxumalo, Beast Rsa",FOMO,2024-03-08,afrobeats,gqom,1.0,11.0
0.799,126.027,0.805,-11.008,0.144,0.269,0.00613,0.0399,0.0253,21,Ngenyimini,"Rhass, Mapressa, Dj Ndista, Luzzar",Ngenyimini,2024-02-29,afrobeats,gqom,0.0,1.0
0.928,127.023,0.787,-9.052,0.065,0.612,0.775,0.0339,0.0391,32,Sicel'Imithandazo,Cairo CPT,Cheers To Good Music,2021-06-27,afrobeats,gqom,1.0,11.0
0.987,127.009,0.782,-8.221,0.0697,0.756,0.723,0.0391,0.0358,28,Sinomhlobo,"Cairo CPT, Xola Sofuthe",The Sunday School,2023-03-26,afrobeats,gqom,1.0,1.0
0.891,123.992,0.701,-7.501,0.119,0.26,0.0844,0.0722,0.00621,41,Kwandonga Ziyaduma,"Mr Thela, Njelic",Tronics Land Series 2,2023-11-17,afrobeats,gqom,1.0,8.0
0.903,127.002,0.675,-7.629,0.334,0.123,0.685,0.0332,0.00103,21,No Contest (Broken kick),"UJeje, UBizza Wethu",Musical Journey,2022-12-02,afrobeats,gqom,1.0,2.0
0.739,126.024,0.716,-8.904,0.0956,0.394,0.0864,0.0327,0.00209,30,S'yophanda,"Rhass, Mshayi, Mr Thela",S'yophanda,2020-10-16,afrobeats,gqom,0.0,11.0
0.498,113.001,0.822,-12.544,0.0342,0.826,0.0419,0.0498,0.0489,25,Wami (feat. Nia Pearl),"Mas Musiq, Nia Pearl",Mambisa II,2020-11-06,afrobeats,gqom,0.0,1.0
0.897,127.018,0.59,-5.046,0.0375,0.679,0.769,0.063,0.0106,34,Ivili Liyajikeleza 2.0,Cairo CPT,The Legacy Of Si Online,2020-12-27,afrobeats,gqom,0.0,1.0
0.685,127.017,0.863,-9.264,0.137,0.502,0.0382,0.0502,0.00124,33,Izigqibo Zakho 2.0,"Cairo CPT, Minollar",Love and Light,2022-07-31,afrobeats,gqom,1.0,8.0
0.769,125.968,0.814,-8.858,0.0945,0.778,0.00988,0.0309,0.0379,29,Abathakathi,"Mshayi & Mr Thela, Rhass",Make Cape Town Great Again 2.0,2020-12-17,afrobeats,gqom,1.0,1.0
0.794,125.996,0.773,-6.74,0.107,0.522,0.000324,0.0432,0.0164,21,Bhabhalaza,"Rhass, Mr Thela",Marhalisburg,2022-11-14,afrobeats,gqom,1.0,8.0
0.716,126.99,0.78,-12.97,0.0783,0.53,0.0192,0.0398,0.0162,30,Ngeke Badaniswe,"Mshayi, Mr Thela, Betusile",Make Cape Town Great Again,2020-07-26,afrobeats,gqom,0.0,8.0
0.866,126.038,0.648,-8.235,0.122,0.232,0.855,0.0331,0.0768,19,Sun EL Style,Mr Thela,Sun EL Style,2023-09-29,afrobeats,gqom,0.0,8.0
0.631,115.004,0.708,-8.96,0.127,0.42,0.00465,0.0322,0.0016,26,Ndincede,"Bee DeeJay, Rhass, Mshayi, Mr Thela",On The Map,2021-03-25,afrobeats,gqom,1.0,8.0
0.914,149.971,0.745,-4.108,0.0814,0.837,2.69e-06,0.188,0.0393,47,Famalay,"Skinny Fabulous, Machel Montano, Bunji Garlin",Famalay,2019-01-04,soca,carnival,1.0,6.0
0.944,133.97,0.804,-1.139,0.329,0.746,0.0,0.175,0.105,41,Like Ah Boss,Machel Montano,Monk Monté,2015-02-04,soca,carnival,0.0,10.0
0.848,130.021,0.808,-5.518,0.299,0.606,0.0,0.0979,0.0783,40,Workout,"Kes, Nailah Blackman",Workout (feat. Nailah Blackman),2016-12-20,soca,carnival,1.0,8.0
0.797,110.034,0.792,-5.748,0.091,0.351,0.00489,0.0412,0.0123,45,Overdue,Erphaan Alves,Overdue,2017-09-12,soca,carnival,1.0,0.0
0.824,106.012,0.836,-4.591,0.105,0.573,0.00534,0.0482,0.164,43,Practice,GBM Nutron,Practice,2018-11-16,soca,carnival,1.0,6.0
0.919,107.991,0.736,-3.608,0.0604,0.861,0.000179,0.0401,0.331,39,Runaway,Mical Teja,Runaway,2023-12-10,soca,carnival,1.0,6.0
0.943,159.996,0.666,-4.474,0.31,0.897,0.0,0.209,0.387,41,Hard Fete,Bunji Garlin,Hard Fete,2022-11-25,soca,carnival,1.0,1.0
0.902,116.066,0.94,-3.135,0.367,0.938,0.0,0.0717,0.123,37,Born Wit It (Bumpa Riddim),Alison Hinds,Born Wit It (Bumpa Riddim),2016-07-23,soca,carnival,1.0,4.0
0.951,130.207,0.682,-3.957,0.068,0.821,0.0,0.191,0.143,35,Long Live Soca,Voice,Long Live Soca,2022-12-10,soca,carnival,0.0,5.0
0.821,108.878,0.74,-11.972,0.0601,0.958,0.0,0.0404,0.153,38,Pump Me Up,Krosfyah,Ultimate Party - Pump Me Up,1995,soca,carnival,1.0,5.0
0.689,117.067,0.911,-6.662,0.0893,0.389,0.0,0.151,0.23,36,Holiday,"Problem Child, Jus Jay King, Nelieux",Holiday,2023-10-24,soca,carnival,1.0,2.0
0.675,105.151,0.699,-5.383,0.143,0.442,0.0,0.387,0.0654,61,Whine & Kotch,"J Capri, Charly Black",Whine & Kotch,2012-11-13,soca,carnival,1.0,9.0
0.935,131.055,0.927,-3.951,0.0728,0.912,0.0,0.106,0.135,43,Mr. Fete,Machel Montano,"Double M, Vol. 1",2012-03-10,soca,carnival,1.0,10.0
0.792,119.992,0.843,-3.672,0.0694,0.9,5.02e-05,0.0542,0.0671,40,Wotless,Kes,Wotless Carnival Album,2011-02-09,soca,carnival,1.0,9.0
0.331,119.627,0.853,-17.22,0.0713,0.804,0.61,0.0529,0.000494,22,Feels Good - Carrots & Beets,Electra,"Star Funk, Vol. 9",1993-01-01,disco,italo,1.0,8.0
0.736,107.393,0.681,-14.483,0.0974,0.987,0.602,0.0424,0.0588,26,Stop,B.W.H.,Livin' Up,2016-10-26,disco,italo,0.0,10.0
0.525,120.643,0.702,-14.028,0.173,0.573,0.128,0.0399,0.00237,22,Cybernetic Love - Vocal,Casco,Cybernetic Love,2014,disco,italo,1.0,7.0
0.761,112.979,0.775,-10.463,0.0549,0.431,0.776,0.0482,0.0413,19,Stranger in a Strange Land - Club Mix 1983,N.O.I.A.,Stranger in a Strange Land,2015-02-16,disco,italo,1.0,1.0
0.823,125.237,0.569,-8.555,0.202,0.811,0.00723,0.0381,3.81e-05,14,Robot Is Systematic (Vocal Version),Lectric Workers,Robot Is Systematic,2021-04-16,disco,italo,1.0,7.0
0.475,132.148,0.897,-13.23,0.0958,0.967,0.00778,0.0496,0.136,13,Sexy Films - Vocal,Kroma,Sexy Films,2014,disco,italo,1.0,0.0
0.788,114.674,0.868,-4.321,0.0801,0.961,2.6e-05,0.0547,0.0334,52,Ma quale idea,Pino D'Angiò,...Balla!,2016-01-20,disco,italo,1.0,1.0
0.728,118.031,0.671,-9.78,0.385,0.488,0.00391,0.0403,0.000372,35,Take A Chance - Original Mix,Mr. Flagio,Take A Chance,2015-01-01,disco,italo,0.0,2.0
0.956,104.595,0.698,-5.782,0.263,0.321,0.8,0.0408,0.000316,13,On and On (Fears Keep On) - Italoconnection Mix,"Decadance, Italoconnection",On And On (Fears Keep On),2013-04-14,disco,italo,0.0,4.0
0.69,123.555,0.715,-8.172,0.11,0.676,0.000657,0.0307,0.192,55,Lamento Boliviano,Los Enanitos Verdes,Coleccion Aniversario,1999-01-01,rock,spanish,0.0,4.0
0.837,120.04,0.726,-5.325,0.322,0.559,1.31e-05,0.032,0.257,59,Amores Lejanos,Los Enanitos Verdes,Amores Lejanos,2002-01-01,rock,spanish,0.0,9.0
0.851,95.019,0.663,-3.007,0.0771,0.921,0.0,0.0491,0.0992,56,Mala Gente,Juanes,Un Día Normal,2002-01-01,rock,spanish,0.0,6.0
0.385,174.167,0.258,-8.143,0.0802,0.174,0.0,0.033,0.0527,66,Bésame,Camila,Dejarte De Amar,2010-02-09,rock,spanish,0.0,6.0
0.779,99.999,0.787,-3.559,0.0623,0.978,0.0,0.0391,0.0215,58,La Paga,Juanes,Un Día Normal,2002-01-01,rock,spanish,1.0,9.0
0.794,101.143,0.773,-4.954,0.113,0.907,0.000354,0.0326,0.527,55,Mariposa Traicionera,Maná,Six Pack: Maná - EP,2010-03-16,rock,spanish,0.0,5.0
0.898,162.058,0.527,-3.624,0.0686,0.462,0.0,0.0367,0.027,48,Labios Compartidos,Maná,Six Pack: Maná - EP,2010-03-16,rock,spanish,0.0,0.0
0.773,115.995,0.786,-5.042,0.103,0.573,2.57e-06,0.0288,0.152,28,Bendita Tu Luz,"Maná, Juan Luis Guerra 4.40",Você É Minha Religião: O Melhor Do Maná (Deluxe Version),2012-10-26,rock,spanish,1.0,7.0
0.726,147.883,0.647,-6.761,0.15,0.514,5.11e-06,0.0289,0.159,27,Amor Clandestino,Maná,Você É Minha Religião: O Melhor Do Maná (Deluxe Version),2012-10-26,rock,spanish,1.0,2.0
0.715,84.098,0.487,-4.417,0.195,0.638,0.0,0.0519,0.294,68,Fotografía,"Juanes, Nelly Furtado",Un Día Normal,2002-01-01,rock,spanish,1.0,7.0
0.52,124.082,0.426,-7.981,0.142,0.306,0.86,0.0395,0.17,16,A Little Distance,Tristeza,Spine And Sensory (Expanded And Remastered),1999,rock,post-rock,1.0,4.0
0.313,132.899,0.273,-11.784,0.163,0.0399,0.0922,0.0455,0.11,31,Blaise Bailey Finnegan III,Godspeed You! Black Emperor,Slow Riot for New Zero Kanada,1999-03-08,rock,post-rock,0.0,10.0
0.694,139.019,0.727,-10.218,0.0977,0.236,0.118,0.064,0.0639,14,Vizardit,"Hildá Länsman, Tuomas Norvio",Vizardit,2024-09-20,world,indigenous,1.0,0.0
0.486,94.993,0.701,-9.322,0.426,0.0391,0.0779,0.0324,0.00319,17,Raven Strut (feat. K.Clevenger) - DASH Remix,"DKD Dancers, DASH, K.Clevenger",Raven Strut (DASH Remix),2017-11-14,world,indigenous,1.0,1.0
0.871,108.028,0.867,-3.851,0.0499,0.467,0.0282,0.243,0.00213,28,Tapwe,"Boogey the Beat, Young Spirit, Drezus, Pj Vegas",Cousins,2023-05-12,world,indigenous,0.0,6.0
0.802,96.015,0.729,-6.346,0.0905,0.705,4.42e-06,0.179,0.0924,12,Nuivunga - GFD Collective,"Jens Kleist, JASMIN, Da Bartali Crew",Nuivunga,2020-11-13,world,indigenous,1.0,7.0
0.878,119.963,0.825,-3.356,0.122,0.53,2.42e-05,0.185,0.0657,35,Meditjin,"Baker Boy, JessB",Gela,2021-10-15,world,indigenous,1.0,1.0
0.917,120.006,0.85,-4.932,0.239,0.798,0.000101,0.0803,0.138,16,Break It Down,Tjaka,Break It Down,2022-08-16,world,indigenous,1.0,0.0
0.821,100.061,0.58,-6.599,0.177,0.648,8.71e-05,0.0415,0.00315,13,uduli 跳一波,ABAO阿爆,kinakaian 母親的舌頭,2019-12-30,world,indigenous,0.0,1.0
0.831,125.012,0.844,-5.561,0.2,0.698,0.00012,0.262,0.00688,11,Half Breed - Remix,DJ Shub,Half Breed (Remix),2023-11-03,world,indigenous,1.0,7.0
0.629,130.023,0.725,-4.729,0.212,0.194,0.0673,0.0356,0.00139,39,Sisters,"The Halluci Nation, Northern Voice",Nation II Nation,2013-05-07,world,indigenous,1.0,9.0
0.731,122.012,0.819,-6.502,0.118,0.0484,0.0731,0.0479,0.026,35,Emta Njawzak Yamma,DAM,Ben Haana Wa Maana,2019-06-07,world,indigenous,1.0,1.0
0.474,79.933,0.707,-8.705,0.64,0.534,0.000689,0.147,0.201,18,Behold a Pale Horse,"STOiK, Jah'kota, Plex, Drezus",Pareidolia,2019-04-09,world,indigenous,1.0,0.0
0.927,141.961,0.6,-4.776,0.327,0.442,0.00581,0.107,0.025,33,AVINU CHAI (AM YISRAEL CHAI),Yoni Z,AVINU CHAI (AM YISRAEL CHAI),2024-03-15,world,jewish,1.0,6.0
0.907,115.087,0.684,-3.949,0.112,0.336,0.000175,0.0648,0.346,27,Lech Lecha (K3LZ Remix),"K3LZ, Eli Levin",Lech Lecha (K3LZ Remix),2023-01-24,world,jewish,1.0,8.0
0.59,78.459,0.377,-4.164,0.15,0.563,0.0,0.0336,0.514,42,The Rain,TAI,The Rain,2024-09-02,world,jewish,1.0,5.0
0.465,110.014,0.794,-8.144,0.103,0.652,1.37e-06,0.057,0.751,32,תלוי בנו,נהוראי אריאלי,תלוי בנו,2022-03-26,world,jewish,0.0,1.0
0.513,99.022,0.788,-9.877,0.0811,0.82,1.92e-05,0.0464,0.774,46,ארץ ישראל,Ishay Ribo,סוף חמה לבוא,2024-09-16,world,jewish,0.0,4.0
0.568,118.027,0.806,-11.061,0.104,0.628,0.00165,0.0315,0.0462,25,Az Yashir 2.0,"K3LZ, Eli Levin, MOiSHE'LE",Az Yashir 2.0,2024-03-13,world,jewish,0.0,5.0
0.695,120.043,0.666,-8.157,0.0758,0.422,2.03e-06,0.0402,0.148,24,Eimosai (K3LZ Remix),"Danny Palgon, K3LZ",Eimosai (K3LZ Remix),2023-10-09,world,jewish,1.0,2.0
0.833,169.964,0.55,-5.513,0.103,0.577,4.53e-05,0.0521,0.0523,28,LOVE ME,"Nissim Black, Oryahh",LOVE ME,2023-09-26,world,jewish,1.0,8.0
0.737,92.006,0.66,-4.931,0.0477,0.802,0.0,0.0384,0.536,24,BaTachti,Dovid Lowy,BaTachti,2020-05-17,world,jewish,1.0,10.0
0.766,126.079,0.741,-7.358,0.103,0.321,4.51e-05,0.0774,0.129,41,Brighter,Zusha,Brighter,2024-01-31,world,jewish,1.0,1.0
0.514,120.142,0.598,-4.537,0.305,0.49,0.0,0.0344,0.461,42,Ani Maamin,TAI,Ani Maamin,2024-02-15,world,jewish,1.0,2.0
0.69,104.995,0.747,-7.22,0.234,0.603,0.0,0.105,0.108,41,נקודות,שמואל,נקודות,2023-03-15,world,jewish,1.0,7.0
0.699,133.069,0.536,-6.614,0.213,0.266,0.0,0.0512,0.59,21,Chaneinu,"Moshe Lang, Waterbury Mesivta, Sruli, Moyo",Chaneinu,2020-03-27,world,jewish,1.0,10.0
0.57,127.956,0.555,-10.277,0.112,0.28,3.51e-05,0.0448,0.261,27,Before I Go,"DJ Kraz, Isaac Ben",Before I Go,2020-08-27,world,jewish,1.0,2.0
0.765,170.115,0.497,-3.308,0.0941,0.669,1.11e-05,0.0899,0.113,26,Mili Deshtuta - Crazy Stuff,"Thank You Hashem, DJ Farbreng, Moshe Storch, Mikey Mause",Happy Clappy,2023-02-21,world,jewish,1.0,8.0
0.603,104.98,0.752,-5.973,0.311,0.841,3.03e-05,0.0862,0.19,25,Ki Hu Levado,"Yossi Newman, Aryeh Barnett",Ki Hu Levado,2020-09-23,world,jewish,1.0,8.0
0.795,75.03,0.62,-4.835,0.132,0.628,3.9e-06,0.0402,0.273,22,SCREAM,Nissim Black,SCREAM,2023-08-27,world,jewish,0.0,6.0
0.41,94.993,0.753,-9.847,0.367,0.337,0.0,0.248,0.464,20,Eliyahu Hanavi,"K3LZ, Avi Abikhzer",Eliyahu Hanavi,2023-07-30,world,jewish,0.0,10.0
0.851,100.028,0.641,-4.552,0.0996,0.724,0.0,0.213,0.333,22,Bou,Danny Palgon,Hodu,2020-03-01,world,jewish,0.0,0.0
0.471,76.934,0.404,-5.848,0.119,0.497,0.0,0.0535,0.287,35,Not Today (Dear Yetzer Hara),TAI,Not Today (Dear Yetzer Hara),2023-05-11,world,jewish,1.0,6.0
0.705,159.97,0.595,-9.872,0.0883,0.562,0.000326,0.052,0.221,19,End of the Tunnel,A.Y. Bouzaglou,End of the Tunnel,2019-08-15,world,jewish,0.0,6.0
0.749,100.017,0.798,-3.585,0.143,0.81,0.0,0.0445,0.258,34,Ein Od Milvado,Mordechai Shapiro,Ein Od Milvado,2020-09-28,world,jewish,0.0,2.0
0.952,127.996,0.654,-3.017,0.332,0.664,7.67e-06,0.0288,0.00635,34,Ad Matai (Blue),iZZy D JaY,Ad Matai (Blue),2023-05-17,world,jewish,0.0,7.0
0.752,128.046,0.604,-5.09,0.0896,0.444,0.0,0.0564,0.0331,20,Ahalela,Avi Zelinger,Ahalela,2019-07-15,world,jewish,0.0,11.0
0.887,125.052,0.738,-4.241,0.162,0.798,1.63e-05,0.0384,0.604,22,Yom Yom,Dovid Lowy,Yom Yom,2018-07-19,world,jewish,1.0,2.0
0.746,99.97,0.607,-5.512,0.0968,0.476,3.79e-06,0.0453,0.0334,31,Ana,"Matt Dubb, Itzik Dadya",Ana,2020-05-30,world,jewish,1.0,6.0
0.873,120.005,0.596,-2.956,0.0686,0.64,0.000195,0.051,0.0417,19,Tzur,Matt Dubb,Tzur,2020-12-19,world,jewish,0.0,7.0
0.725,160.037,0.689,-7.246,0.051,0.847,0.0,0.0757,0.0334,30,Set Me Free,DeScribe,So Alive E.P.,2017-03-27,world,jewish,1.0,8.0
0.752,99.984,0.768,-4.353,0.123,0.29,0.0,0.0878,0.0808,29,Yesh Kan,Mendy Piamenta,Yesh Kan,2019-01-28,world,jewish,1.0,11.0
0.855,75.03,0.589,-5.196,0.0362,0.764,0.0,0.0487,0.0649,31,This Is My Home,Duvie Shapiro,This Is My Home,2019-12-29,world,jewish,1.0,2.0
0.782,179.878,0.489,-6.278,0.231,0.706,1.08e-05,0.0432,0.28,23,Closer,"DJ Kraz, Aryeh Kunstler",Closer,2020-05-11,world,jewish,1.0,7.0
0.844,159.915,0.593,-3.197,0.266,0.651,0.0,0.0471,0.598,21,Zeh Keili,Ari Goldwag,Yesh Li Hakol,2020-07-31,world,jewish,1.0,2.0
0.73,92.06,0.677,-5.798,0.139,0.691,0.0,0.0482,0.378,32,Schar Mitzvah,Mordechai Shapiro,Kol Haderech,2016-03-14,world,jewish,1.0,8.0
0.874,128.045,0.648,-6.135,0.13,0.535,0.0,0.0557,0.00054,27,So Alive,DeScribe,So Alive E.P.,2017-03-27,world,jewish,0.0,2.0
0.785,128.945,0.629,-5.188,0.0937,0.567,0.0,0.0388,0.317,28,Friends,Mordechai Shapiro,Hakol Mishamayim,2019-06-10,world,jewish,1.0,2.0
